k4uXKjWdIj8,UCdlNK1xcy-Sn8liq7feNxWw,1230000,2019-11-09T14:30:00.000Z,27,4032,80100
RUnKzPpD38k,UC0-p7mK8hRVvV86yREq342A,251000,2019-11-09T21:16:13.000Z,24,146,86564
N1Ez1Sjl6Uw,UCnwooxxn8jOxdlO7UXI31Hw,0,2019-11-09T20:45:00.000Z,10,197,67663
6A75BySqTps,UCzlzGhKI5Y1LIeDJI53cWjQ,3750000,2019-11-09T02:30:01.000Z,24,239,263813
XdZdwj95iyw,UCiWLfSweyRNmLpgEHekhoAg,6000000,2019-11-09T15:00:03.000Z,17,266,80201
YsA1mvDKSWY,UCGydrkfIhUDNCotYQI8TJhA,4570000,2019-11-09T16:00:06.000Z,24,175,145402
iZWS-zLFoms,UCGvIBxqin_rx3sY9qacQEhQ,587000,2019-11-09T22:00:03.000Z,24,234,43030
OBVN3IrD1e0,UC3ZkCd7XtUREnjjt3cyY_gg,26200000,2019-11-09T11:00:04.000Z,24,1529,406330
PocAPKv_UU0,UCqd2hbtE2N9fb0D2nTrLT1w,769000,2019-11-09T14:00:06.000Z,26,149,214214
TO9JfUNH9lY,UCVSSpcmZD2PwPBqb8yKQKBA,564000,2019-11-09T21:27:24.000Z,17,385,91253
rdhVWY40vX0,UC0-p7mK8hRVvV86yREq342A,251000,2019-11-09T21:16:19.000Z,24,137,62913
GHGyUWaHYQw,UCoMdktPbSTixAyNGwb-UYkQ,1470000,2019-11-09T16:13:06.000Z,25,534,18755
tWaLltWs-ic,UCUVZ7T_kwkxDOGFcDlFI-hg,4920000,2019-11-09T14:46:12.000Z,24,55,1330381
ZfJUWP7Yj4U,UCgurmV2nVq_1DUb2pvGOKmg,244000,2019-11-09T22:45:00.000Z,24,205,52666
eEoMu0T-djE,UCbD8EppRX3ZwJSou-TVo90A,12300000,2019-11-09T08:50:37.000Z,24,211,55041
dopN766ginQ,UC0-p7mK8hRVvV86yREq342A,251000,2019-11-09T21:16:33.000Z,24,142,89245
TaBRWy-Z-1o,UCCzteqZRzsr87Lfh2wUKw5Q,344000,2019-11-09T21:18:42.000Z,1,257,512741
GIGk-ByDOjs,UCstEtN0pgOmCf02EdXsGChw,23000000,2019-11-09T07:00:01.000Z,24,1075,718642
w1ZyquwLQPo,UCnwooxxn8jOxdlO7UXI31Hw,0,2019-11-09T20:45:00.000Z,10,184,101012
l5aaMHYT5oI,UCB_qr75-ydFVKSF9Dmo6izg,3030000,2019-11-09T13:00:14.000Z,17,377,199877
3EXJJeFkNmM,UC3lz95UPhKJW1aS3_za6SuQ,2200000,2019-11-09T10:00:01.000Z,24,782,562411
3DNZjiOwhqc,UCBi2mrWuNuyYy4gbM6fU18Q,6860000,2019-11-09T16:56:23.000Z,25,246,63588
VD0A7HfV-PQ,UCT0hbLDa-unWsnZ6Rjzkfug,3100000,2019-11-09T09:43:48.000Z,24,919,182398
H6aXocHDHTw,UC3ZkCd7XtUREnjjt3cyY_gg,26200000,2019-11-09T11:00:00.000Z,24,1368,327321
rBD3phqpzgM,UCDPGY0-qQ7ttOe2BTXAgTNA,219000,2019-11-09T03:47:29.000Z,26,624,13105
eHa3OMdO1mc,UCuFFtHWoLl5fauMMD5Ww2jA,1550000,2019-11-09T01:00:06.000Z,25,990,29834
HuvWdxuu5Co,UC4i_9WvfPRTuRWEaWyfKuFw,2440000,2019-11-09T15:00:01.000Z,17,230,44571
VnJg5BDU2Kg,UC1DqlLj1onQhBfxW81OgQTw,222000,2019-11-09T03:00:12.000Z,24,203,107110
CcoGK8gzMeQ,UCGvIBxqin_rx3sY9qacQEhQ,587000,2019-11-09T17:00:03.000Z,24,519,34858
_HNI8HpMzFs,UCHGMBrXUzClgjEzBMei-Jdw,125000,2019-11-09T09:00:09.000Z,25,735,48360
492Bal8fupM,UChLtXXpo4Ge1ReTEboVvTDg,737000,2019-11-09T15:38:52.000Z,25,162,16738
NzuDM6UAw6Q,UCceJ8V7dmVGZDuHgXkqljpw,1230000,2019-11-09T19:22:10.000Z,24,372,92013
m6fifS7Q-tU,UCvgfXK4nTYKudb0rFR6noLA,7810000,2019-11-09T22:21:21.000Z,17,106,292359
bA8gG3phrZQ,UCQRELbX0H5FCokIFxOAsHFA,1960000,2019-11-09T18:00:06.000Z,24,153,40512
gSRtgo2zhkA,UCEY1ejsweY4DgMwOVJeEaBA,8150000,2019-11-09T21:36:16.000Z,24,152,80464
luJJ5GKuTcs,UC8BzJM6_VbZTdiNLD4R1jxQ,6030000,2019-11-09T16:00:07.000Z,24,809,388466
SV9e1Xk4K7k,UCWc-XpFHPK1SwGcvpFPZ8NA,493000,2019-11-09T12:00:03.000Z,17,196,101173
9e5nFNEEbf8,UC_IRYSp4auq7hKLvziWVH6w,4030000,2019-11-09T17:00:00.000Z,1,132,42181
KyEqfGkY76Y,UCU8bQExxd38i-mnn-GLOtfA,848000,2019-11-09T22:35:48.000Z,17,106,54792
KS-iJY6ufDc,UCjkGXhZsu5H64fWuNQNf1Xw,878000,2019-11-09T23:09:08.000Z,22,1555,277697
EXG1GriZH20,UCPlEIWlStxf-o_UyuWvJZfQ,648000,2019-11-09T23:30:00.000Z,24,254,185827
fihc40XbO8E,UCk8gzAOGprcGAFMWGzZ2zQw,433000,2019-11-09T19:06:06.000Z,17,290,132730
FhEVjEv2aNE,UC8f7MkX4MFOOJ2SerXLInCA,19700000,2019-11-09T14:00:00.000Z,24,897,299087
mfnhXiPN0T0,UCq3zaHCaZtb3TtNwwz0PK2w,13300000,2019-11-09T00:00:06.000Z,24,208,147025
rNXMjL84bSk,UCRdVJ9XqHCb6BqApCIO_TYg,959000,2019-11-09T15:59:46.000Z,1,391,97849
5UCGe6CJco8,UCpEhnqL0y41EpW2TvWAHD7Q,59400000,2019-11-09T01:30:02.000Z,24,3966,547414
RAJq8YpIUKc,UCfYCRj25JJQ41JGPqiqXmJw,1660000,2019-11-09T10:00:04.000Z,19,1268,280322
USa74maF8f4,UCsA_vkmuyIRlYYXeJueyIJQ,6990000,2019-11-09T20:39:20.000Z,24,5712,2272999
UDaNezCsQ5c,UCUVZ7T_kwkxDOGFcDlFI-hg,4920000,2019-11-09T17:44:58.000Z,24,46,624461
t5ppepHZtWM,UCgPClNr5VSYC3syrDUIlzLw,4040000,2019-11-09T01:00:04.000Z,24,100,25507
bXRFVPo0IhM,UCmZNqqNBVbLU1kT1T-YmSZw,66200,2019-11-09T13:00:05.000Z,22,713,77171
KQv-gBxsweg,UC8BzJM6_VbZTdiNLD4R1jxQ,6030000,2019-11-09T16:00:02.000Z,24,379,346229
Ya0J4owIJ00,UCek57Is95suO63uuW3iOGQw,915000,2019-11-09T16:52:50.000Z,23,204,530740
ruTE7pB1YPY,UC6c1z7bA__85CIWZ_jpCK-Q,493000,2019-11-09T19:22:44.000Z,17,302,39928
kT5wF4bnkn4,UCeLBNGSG9w5qEbzQqZjqjuw,857000,2019-11-09T18:02:25.000Z,24,46,184632
zATKOOKNzN8,UCGCZAYq5Xxojl_tSXcVJhiQ,834000,2019-11-09T10:36:06.000Z,25,161,166106
oGyEj3lX1AY,UCMPNAq4xRaz2XMtYSvm8oOA,494000,2019-11-09T21:34:22.000Z,24,348,6556
L36vnKhBBZI,UCXqlds5f7B2OOs9vQuevl4A,668000,2019-11-09T07:23:08.000Z,17,658,13487
6jlDT8IfEa8,UCNAf1k0yIjyGu3k9BwAg3lg,1620000,2019-11-09T18:00:00.000Z,17,311,27445
j4m0hV5aw_Y,UCLzB63OvFFlAjNNwMxjNHjg,715000,2019-11-09T21:15:51.000Z,22,45,1794765
Ml9_YkEhTwM,UC2l92bN_FWHjZZPdOYnZveg,2270000,2019-11-09T18:06:32.000Z,24,46,200877
qNyIcnhqwrc,UC-hWvVvE-crFl5vg5G8QbqA,177000,2019-11-09T19:34:33.000Z,17,71,72724
pZbaz20ulz4,UCWc-XpFHPK1SwGcvpFPZ8NA,493000,2019-11-09T12:00:09.000Z,17,196,84319
uils2ltSFio,UCZSKbSg4xlgvKYk7ET7awpA,3630000,2019-11-09T12:00:16.000Z,24,192,205844
WfXIH3HS5b4,UCdlEXiVLTEvA280oyMvr8Kw,1250000,2019-11-09T17:01:17.000Z,23,5029,912469
OX1fvf72ils,UCJe13zu6MyE6Oueac41KAqg,2640000,2019-11-09T22:36:28.000Z,24,45,386652
avc3Svp6yQY,UCZSKbSg4xlgvKYk7ET7awpA,3630000,2019-11-09T17:58:42.000Z,24,46,91166
_RPUPYKGM9k,UCxRmRUB3kX-X-_9YsNFhq3g,28100,2019-11-09T21:15:44.000Z,17,86,1969
Lg6aHBmTsPI,UCPlEIWlStxf-o_UyuWvJZfQ,648000,2019-11-10T00:00:00.000Z,24,380,509097
wk-24gvdafs,UCdvBex6r_1-i8Sut-mCy2Jw,654000,2019-11-09T15:20:36.000Z,10,210,98511
gBLneSRaAs0,UCMljRGC0eBJrxbUorWEnasg,88500,2019-11-09T14:00:09.000Z,2,547,12427
Y9z7gz7gTJg,UC6CE0jFHG2xsWtnehJaohPw,43100,2019-11-09T22:38:15.000Z,22,45,213430
4Dl1-FBnNV8,UCfsSoUSQzUimrjKhAKmshDQ,328000,2019-11-09T16:00:00.000Z,2,229,82191
UXURXr42aGs,UCkhF9pRVYFI9aXM2in5JGmg,1810000,2019-11-09T12:30:04.000Z,24,125,99831
L6rd5ML09hA,UCU5Z-qPL8Terv_te68esHOw,79400,2019-11-09T09:25:59.000Z,26,884,382922
ZxcshJmjUCA,UC6c1z7bA__85CIWZ_jpCK-Q,493000,2019-11-09T00:20:38.000Z,17,595,78376
aMS38f1QifI,UChLtXXpo4Ge1ReTEboVvTDg,737000,2019-11-09T16:46:46.000Z,25,79,6728
mz2kIceCLIM,UCWzenZSy9GJBcPzdSm-UX5w,684000,2019-11-09T10:00:11.000Z,1,742,1772287
KbLzdyCYvSE,UC8c0RvlxxfHbN74FEcTbTrg,32000,2019-11-09T22:28:52.000Z,17,640,9600
PRWgFzDDmAM,UCdWD3k5SQUGXpHDkioiTFCw,813000,2019-11-09T15:31:00.000Z,24,54,1066785
xr1g4MXAzE8,UC2l92bN_FWHjZZPdOYnZveg,2270000,2019-11-09T14:45:55.000Z,24,55,3466637
PRWgFzDDmAM,UCdWD3k5SQUGXpHDkioiTFCw,813000,2019-11-09T15:31:00.000Z,24,54,1066785
A_bDCaA4oK0,UC-SJ6nODDmufqBzPBwCvYvQ,1030000,2019-11-09T22:38:22.000Z,25,291,4060
h84sMFxzRsY,UCwiTOchWeKjrJZw7S1H__1g,1730000,2019-11-09T17:00:05.000Z,19,498,171551
J3u45NYwyVY,UCGCZAYq5Xxojl_tSXcVJhiQ,834000,2019-11-09T11:12:58.000Z,25,307,54113
k-cbjdqm4lU,UCp2J7GRxQ36QLqW4ReLLt5g,699000,2019-11-09T16:52:51.000Z,24,7587,268843
3WQkoLJ4QLE,UC3re3ueOE_6VZK85zlEUWFA,884000,2019-11-09T04:15:01.000Z,24,1023,275071
UWvm_1SWl1A,UCwnmHLNwY0WRLFqnZMMIIFQ,586000,2019-11-09T13:00:04.000Z,10,183,98247
7HG9BWoVipA,UC6yW44UGJJBvYTlfC7CRg2Q,2240000,2019-11-09T17:00:01.000Z,17,225,67854
HpxeHKXFZqc,UCja8sZ2T4ylIqjggA1Zuukg,162000,2019-11-09T21:04:24.000Z,17,468,55724
MiXtOuZ3-EI,UCZhYK0Hm4SEjU-L_bm-mgPw,141000,2019-11-09T00:00:00.000Z,23,959,66947
MVWQDDn3J2E,UCXv-co3EYHF7aOH4A93qAHQ,600000,2019-11-09T15:30:12.000Z,28,2118,156590
aiZnxQtanbk,UCpLq38fB0yaYr2XGBC89zkg,997000,2019-11-09T05:00:01.000Z,10,395,27104
CJjm9Are3HA,UCPlEIWlStxf-o_UyuWvJZfQ,648000,2019-11-09T22:45:52.000Z,24,196,39385
SzAJgI07CYk,UCx27Pkk8plpiosF14qXq-VA,1250000,2019-11-09T15:00:02.000Z,1,316,185857
rxwuDunFEhE,UCWc-XpFHPK1SwGcvpFPZ8NA,493000,2019-11-09T09:11:48.000Z,17,256,51775
yGJ5KgqZmok,UC6MfFxrAK-e4HcgJROvDJDg,3750000,2019-11-09T01:55:04.000Z,10,176,43620
Tk-6pZC-2Z4,UCJkBcPylctTT0_jVC5XMFIg,3260000,2019-11-09T12:00:09.000Z,1,722,90699
IXYumEVisY0,UCZkcxFIsqW5htimoUQKA0iA,1300000,2019-11-09T20:21:19.000Z,17,483,295376
JyMzIYbtyY8,UCvC4D8onUfXzvjTOM-dBfEA,13400000,2019-11-09T05:00:03.000Z,24,45,48068
5JaEg89_gY4,UCPlEIWlStxf-o_UyuWvJZfQ,648000,2019-11-09T22:45:00.000Z,24,235,108852
o9sr2KzjdSg,UC0_LJ1oJtR5keARJWupA3_g,1460000,2019-11-09T11:00:10.000Z,10,250,128829
QMOx6fFqJBc,UCxt9Pvye-9x_AIcb1UtmF1Q,1420000,2019-11-09T21:30:00.000Z,20,569,132291
kQwHW_kH5vE,UCk8gzAOGprcGAFMWGzZ2zQw,433000,2019-11-09T20:50:28.000Z,17,411,87805
R3pbN3CpU4M,UCNYJOAz1J80HEJy2HSM772Q,570000,2019-11-09T10:45:00.000Z,10,328,9079
86q2vIXj1ss,UCbcxFkd6B9xUU54InHv4Tig,374000,2019-11-09T20:39:38.000Z,17,34070,94957
0zsxgta6vx4,UC67gYd3-k37yrn5nISYxZzg,130000,2019-11-09T18:47:16.000Z,20,42901,389628
orK5dwpL2o4,UCVhibwHk4WKw4leUt6JfRLg,373000,2019-11-09T02:22:24.000Z,17,182,103094
nHDpzczgdo0,UCO8DQrSp5yEP937qNqTooOw,1530000,2019-11-09T17:18:52.000Z,28,2161,283482
v9TVvmf_6aY,UCceJ8V7dmVGZDuHgXkqljpw,1230000,2019-11-09T19:38:46.000Z,24,369,136242
INRCSbT3zA8,UCk8gzAOGprcGAFMWGzZ2zQw,433000,2019-11-09T20:27:46.000Z,17,552,32907
K_Vov2FX9wc,UCdWD3k5SQUGXpHDkioiTFCw,813000,2019-11-09T13:00:04.000Z,24,247,124729
f9-0e6mlcFs,UC5NOEUbkLheQcaaRldYW5GA,322000,2019-11-09T19:37:50.000Z,25,945,70904
AnNo4-ajOeg,UCiWLfSweyRNmLpgEHekhoAg,6000000,2019-11-09T23:15:00.000Z,17,336,64745
KB1XTrq5JLs,UCE0RhriywrL8XhXbo87tMKQ,234000,2019-11-09T22:51:59.000Z,17,317,220018
jEUoQVN80Jw,UCir93b_ftqInEaDpsWYbo_g,1740000,2019-11-09T00:43:23.000Z,27,499,13260
wJlUfTPgEdM,UCq3zaHCaZtb3TtNwwz0PK2w,13300000,2019-11-09T13:00:10.000Z,24,164,277159
iLsd4ykJMPo,UCfCVlxInB4VuaDFLGqEQqaA,2920000,2019-11-09T21:50:42.000Z,23,5002,557198
2tOHm4iDKu0,UCkAGrHCLFmlK3H2kd6isipg,16700000,2019-11-09T13:00:00.000Z,23,1337,152659
nn16udrIT3k,UC-PepfX4nM19zhdgEn3o5kg,822000,2019-11-09T19:00:04.000Z,22,796,66107
2RWCFwQ1yi0,UCtiObj3CsEAdNU6ZPWDsddQ,2770000,2019-11-09T05:00:06.000Z,10,86,63052
u5lCVLUuqxU,UCTLBJ_2dg5G109qFR34wRRA,1850000,2019-11-09T08:00:08.000Z,24,209,71555
8gqc8e3joqw,UCjOl2AUblVmg2rA_cRgZkFg,6870000,2019-11-09T04:00:00.000Z,2,224,149236
43gnr4MTAiA,UCPlEIWlStxf-o_UyuWvJZfQ,648000,2019-11-09T22:30:00.000Z,24,195,41431
QF5h4753G78,UCKl0gSq0JOcdzXTrS4gk2cg,348000,2019-11-09T01:00:00.000Z,24,757,382820
fbcXDOUGtfk,UCYC2wjLop-S6Ld4raeoUVNA,3490000,2019-11-09T16:00:05.000Z,1,77,105098
D5NOprRJedA,UCnUu_cR3-FfLEsLcAR1yhWw,118000,2019-11-09T14:18:13.000Z,10,60,34405
1KLf41ptJ2E,UCNlCLbfwsNGySLzPxaL1OxQ,48300,2019-11-09T04:53:28.000Z,27,10865,34285
mmyxjR5NP1w,UC6c1z7bA__85CIWZ_jpCK-Q,493000,2019-11-09T21:49:53.000Z,17,250,85887
HqIX8qIeW1g,UCyX73usMFYTWVVvmV18aC2Q,412000,2019-11-09T16:11:25.000Z,26,996,128092
sQfhdok1Ldk,UCzrdtk6p4SaakMz2ZmOkCQQ,961000,2019-11-09T11:27:47.000Z,17,3231,65409
fbcXDOUGtfk,UCYC2wjLop-S6Ld4raeoUVNA,3490000,2019-11-09T16:00:05.000Z,1,77,105098
D5NOprRJedA,UCnUu_cR3-FfLEsLcAR1yhWw,118000,2019-11-09T14:18:13.000Z,10,60,34405
1KLf41ptJ2E,UCNlCLbfwsNGySLzPxaL1OxQ,48300,2019-11-09T04:53:28.000Z,27,10865,34285
mmyxjR5NP1w,UC6c1z7bA__85CIWZ_jpCK-Q,493000,2019-11-09T21:49:53.000Z,17,250,85887
HqIX8qIeW1g,UCyX73usMFYTWVVvmV18aC2Q,412000,2019-11-09T16:11:25.000Z,26,996,128092
sQfhdok1Ldk,UCzrdtk6p4SaakMz2ZmOkCQQ,961000,2019-11-09T11:27:47.000Z,17,3231,65409
N6hwaNQSmC4,UCWQTpoxOjQTSQmZRGm-7nbw,1500000,2019-11-09T20:00:15.000Z,24,1025,438382
d533-6m7i5o,UCknLrEdhRCp1aegoMqRaCZg,784000,2019-11-09T12:00:51.000Z,25,396,9154
A1auZff-JIw,UC3tIBijiJYb0PjOh_kr7DuA,284000,2019-11-09T05:00:00.000Z,10,301,43445
W90LnEdk1Rc,UCZEOvoFUl6pkx7rts8KKkhw,66600,2019-11-09T10:30:00.000Z,17,346,16209
JOhWOWuNyps,UCwD9E_QNwFwrQC7OnPnrg2Q,67300,2019-11-09T12:33:01.000Z,17,149,71599
qO7gEflnsE0,UCeLBNGSG9w5qEbzQqZjqjuw,857000,2019-11-09T13:30:02.000Z,24,416,65396
bymhQjb6taM,UC2D0dmLHKbIe9aACnlcTLPg,1960000,2019-11-09T15:15:08.000Z,24,5889,292677
_pHfvtsrung,UC8BzJM6_VbZTdiNLD4R1jxQ,6030000,2019-11-09T16:00:07.000Z,24,46,257528
r0dAFviEhy4,UCoQBJMzcwmXrRSHBFAlTsIw,145000,2019-11-09T10:02:20.000Z,25,6642,870818
3Xtgtg93Ji8,UC2MHTOXktfTK26aDKyQs3cQ,1200000,2019-11-09T01:21:42.000Z,17,25866,60531
h8-iL5p4bSM,UCGIY_O-8vW4rfX98KlMkvRg,6180000,2019-11-09T15:00:11.000Z,20,31,100914
Yurf1qroLyI,UCCzteqZRzsr87Lfh2wUKw5Q,344000,2019-11-09T21:18:42.000Z,1,395,280547
DZ6wPEe8mlU,UCAeWdyKJXGWmVAXFpgLNNTg,569000,2019-11-09T23:51:32.000Z,25,162,182399
ZwLUdnFFCkI,UCGVIctjzeX-ZoXgTphwJHWQ,2070000,2019-11-09T14:00:04.000Z,24,185,147803
v0-_f9kueZs,UC8f7MkX4MFOOJ2SerXLInCA,19700000,2019-11-09T12:38:33.000Z,24,696,158731
s5yla_KYJ3M,UCCzteqZRzsr87Lfh2wUKw5Q,344000,2019-11-09T21:18:42.000Z,1,9140,1453300
WVV4_uGGajQ,UCdomP1JqhnyBQGaBmfDl4KQ,504000,2019-11-09T00:13:22.000Z,22,729,219580
RF-uZW9fACo,UCNcdbMyA59zE-Vk668bKWOg,5410000,2019-11-09T20:45:00.000Z,24,101,121046
GqVErmWiZ6o,UCUjXcNjOpNXhamNRcuEikUA,1300000,2019-11-09T15:37:51.000Z,24,4343,2036556
skTFIUJoJJg,UCLzB63OvFFlAjNNwMxjNHjg,715000,2019-11-09T22:31:42.000Z,22,8737,954442
mEGCYu6gQcw,UC_Lnb8ZHqqgLbp-7hltuT9w,221000,2019-11-09T13:00:09.000Z,25,187,10352
pVfUHh8lpXM,UCabaQPYxxKepWUsEVQMT4Kw,338000,2019-11-09T00:00:52.000Z,27,253,9281
MCNp1SCWltA,UC0-p7mK8hRVvV86yREq342A,251000,2019-11-09T21:16:05.000Z,24,140,47642
AVlkT_ZXo8M,UCNlCLbfwsNGySLzPxaL1OxQ,48300,2019-11-09T05:01:08.000Z,27,60,1317
ugMpIKKy_KI,UCGwjCpn2cZyAPF7CH982kjA,33500,2019-11-09T06:37:27.000Z,27,678,6689
-f10TP7NV-I,UCB4BRxXp2TsMCe8kU29h3Qw,2380000,2019-11-09T13:00:01.000Z,1,2980,127663
T2VS8TGDT8U,UCdWD3k5SQUGXpHDkioiTFCw,813000,2019-11-09T09:00:04.000Z,24,197,61583
Ycx2vg_XkvU,UCsA_vkmuyIRlYYXeJueyIJQ,6990000,2019-11-09T07:03:26.000Z,25,909,49362
NRzEDkt4PD0,UCS3nuaXXw7nsiSzdJ5HJaoQ,311000,2019-11-09T14:03:45.000Z,25,2950,92650
npbEuOu5p1s,UCSjPe5kinQtwcyHcFJyyMfw,1410000,2019-11-09T13:40:53.000Z,24,694,30681
fZim84LTN0Y,UCM4d4vlR_63WQJv6UxTwZqg,207000,2019-11-09T17:00:15.000Z,26,1125,2287
kA25IVAo3QQ,UCWOA1ZGywLbqmigxE4Qlvuw,11700000,2019-11-09T17:00:01.000Z,24,94,42984
cx7iTlLaz0Q,UCceJ8V7dmVGZDuHgXkqljpw,1230000,2019-11-09T18:57:54.000Z,24,4918,354599
RulTqZo-T6Y,UCiWrjBhlICf_L_RK5y6Vrxw,1560000,2019-11-09T09:00:04.000Z,17,190,3420
OhqVVfG2W8c,UCEY1ejsweY4DgMwOVJeEaBA,8150000,2019-11-09T20:39:34.000Z,24,150,60480
CVMcy9eggdM,UCLtREJY21xRfCuEKvdki1Kw,2100000,2019-11-09T17:19:50.000Z,24,8070,707299
bygJw3UStSg,UCZFMm1mMw0F81Z37aaEzTUA,5880000,2019-11-09T17:48:27.000Z,25,143,184290
KXuZUivyIUM,UCJhjE7wbdYAae1G25m0tHAA,1820000,2019-11-09T22:15:24.000Z,10,14579,46361
AUxSNiDKiS0,UCS3nuaXXw7nsiSzdJ5HJaoQ,311000,2019-11-09T09:00:09.000Z,25,3112,56576
YpbJNepqAdM,UCS3nuaXXw7nsiSzdJ5HJaoQ,311000,2019-11-09T16:00:06.000Z,25,5737,139105
v50DcDOaERE,UCklie6BM0fhFvzWYqQVoCTA,121000,2019-11-09T08:22:37.000Z,17,1012,32801
0BS6cush_C0,UCNcdbMyA59zE-Vk668bKWOg,5410000,2019-11-09T17:45:01.000Z,24,100,50309
TPAAX9_JZzo,UC1xwwLwm6WSMbUn_Tp597hQ,1050000,2019-11-09T03:23:22.000Z,24,1465,55762
UalqEeWJeVY,UCLZBXiS9ZrIXgKBs_SMfGBQ,741000,2019-11-09T14:12:23.000Z,25,1645,196264
QrMS-XCEk74,UCKpv0aXnKBkiU5uiEWAdpgg,48800,2019-11-09T05:12:13.000Z,17,176,2563
Wb6vJ3frfks,UCceJ8V7dmVGZDuHgXkqljpw,1230000,2019-11-09T19:44:12.000Z,24,2309,170701
T0ox4WMVYFE,UCgmb7SRxJOBFB492gzT9Eaw,181000,2019-11-09T06:28:13.000Z,10,0,126893
32j2Tg64Zbg,UChh-akEbUM8_6ghGVnJd6cQ,1300000,2019-11-09T13:51:35.000Z,17,3437,66993
k4vIKqVDXBo,UCa10nxShhzNrCE1o2ZOPztg,27700000,2019-11-09T17:00:15.000Z,10,205,170422
aMa_II0BVAk,UCGCpa--gJo5Dzi0oxNgUPrw,131000,2019-11-09T20:00:01.000Z,20,776,57920
V7-gB6YJMb0,UCeGvSi1Tb8OV78ue3_tux1A,1390000,2019-11-09T07:00:02.000Z,24,492,90542
gLg9ZwWfFoo,UCrqhfDGnhT92GUUWn0565gA,596000,2019-11-09T03:30:01.000Z,24,4018,571380
XtVGWw91Tes,UCoyaxd5LQSuP4ChkxK0pnZQ,3860000,2019-11-09T22:25:41.000Z,20,35062,239159
65yZGNNePck,UC14UlmYlSNiQCBe9Eookf_A,8290000,2019-11-09T23:04:12.000Z,17,11016,593782
YLfYltunoUw,UCnRuuiSVqDF2EmoYS7yE6ZA,268000,2019-11-09T16:00:08.000Z,1,646,87828
R-kPQGgLN6w,UCEwIUtFBhaI2L2PuKv0KL2g,3990000,2019-11-09T06:00:04.000Z,23,2946,106693
sJb36e6qhvQ,UCWV3obpZVGgJ3j9FVhEjF2Q,5200000,2019-11-09T17:48:34.000Z,24,1567,64405
x5UUU8WoNVo,UCLzB63OvFFlAjNNwMxjNHjg,715000,2019-11-09T22:03:58.000Z,22,109,117008
poGJJhZLXxk,UCJVnKZWT3WXxfG8T6EUdezw,2350000,2019-11-09T20:45:01.000Z,24,71,112559
KOouZrM3m_I,UCmQTY7b5w61WlmBbJ5a8XrQ,373000,2019-11-09T21:16:10.000Z,25,2709,382520
_CeQBvnBXjs,UCrlIS7z20CnVaCrMvdkig_g,76500,2019-11-09T16:38:46.000Z,25,126,522
hmwXkIvkShg,UCSjPe5kinQtwcyHcFJyyMfw,1410000,2019-11-09T09:04:16.000Z,24,13403,72469
7Y7UIyZVJMA,UC5NOEUbkLheQcaaRldYW5GA,322000,2019-11-09T23:05:25.000Z,25,1467,17432
xrF3hSNIQQE,UC4m9BT6c0LveXrh5KF3Spcw,0,2019-11-09T21:34:05.000Z,17,444,1263
skBGmOUQiZY,UCGRODP7wtTU_uyNZmu9cb7g,2590000,2019-11-09T10:00:07.000Z,1,1533,63686
rpR_ybkBOvo,UCKpv0aXnKBkiU5uiEWAdpgg,48800,2019-11-09T10:28:55.000Z,17,61,354
8jWeZbMB1yU,UCiBxZWamaDdlemljJ3aGPZQ,514000,2019-11-09T20:30:00.000Z,24,60,5670
T-BF_KaG7rg,UC9trsD1jCTXXtN3xIOIU8gg,7110000,2019-11-09T16:00:02.000Z,1,1449,1854177
PHP3DJR8qNU,UCsA_vkmuyIRlYYXeJueyIJQ,6990000,2019-11-09T20:58:57.000Z,22,1767,505880
11hecCaavYM,UCNAf1k0yIjyGu3k9BwAg3lg,1620000,2019-11-09T21:30:47.000Z,17,283,125481
r15EX6mmLnI,UC4i_9WvfPRTuRWEaWyfKuFw,2440000,2019-11-09T14:00:06.000Z,17,185,27462
RkfXO72CbTk,UC6c1z7bA__85CIWZ_jpCK-Q,493000,2019-11-09T21:09:26.000Z,17,232,73668
fBZMzJdW71E,UC8oimTPVHKiC7oL3QgdKbgg,506000,2019-11-09T13:59:48.000Z,24,162,56588
Rvx-ZQwxMJI,UC8yH-uI81UUtEMDsowQyx1g,685000,2019-11-09T14:28:42.000Z,25,20730,73042
jBY-EKRuFbk,UCGydrkfIhUDNCotYQI8TJhA,4570000,2019-11-09T18:00:02.000Z,24,179,65489
5F7LnL1XVak,UCWSPqhLRvqjC-vLYA5_n4LQ,321000,2019-11-09T10:58:13.000Z,20,26110,80059
R28xVF2gAvg,UCVSNOxehfALut52NbkfRBaA,613000,2019-11-09T00:35:09.000Z,25,82,28164
KIhcG0LyskM,UClSQOi2gnn9bi7mcgQrAVKA,2220,2019-11-09T02:57:21.000Z,17,117,712
CnZwRfXFvhs,UCZzfOkvfLKdKYEWAZ_Vc0zg,844000,2019-11-09T12:00:02.000Z,27,124,1561529
RezOoFIW9oI,UC4p_I9eiRewn2KoU-nawrDg,97600,2019-11-09T04:02:17.000Z,25,86,897
piWvQapFyA8,UCKpv0aXnKBkiU5uiEWAdpgg,48800,2019-11-09T04:31:19.000Z,17,59,2405
huNwSff_gX4,UClbYzBq_iCnk4Vg4HF1MhfQ,2180000,2019-11-09T11:02:47.000Z,24,684,106695
3zh65mGn0_E,UC_5niPa-d35gg88HaS7RrIw,4130000,2019-11-09T00:58:19.000Z,24,68,17178
